30.465444287729177, 0.32333988212180753
50.1410437235543, 0.28273084479371324
70.45133991537375, 0.24825147347740673
90.76163610719325, 0.22066797642436153
109.80253878702396, 0.1938506876227898
130.7475317348378, 0.1777603143418468
150.4231311706629, 0.15707269155206288
171.36812411847674, 0.14557956777996073
191.04372355430183, 0.13255402750491163
211.35401974612125, 0.11876227897838904
231.02961918194637, 0.10650294695481338
250.7052186177715, 0.09730844793713167
271.6502115655853, 0.0881139489194499
290.6911142454161, 0.07891944990176825
311.0014104372355, 0.07202357563850686
331.311706629055, 0.06359528487229865
351.62200282087446, 0.05976424361493127
371.2976022566996, 0.054400785854616884
390.9732016925247, 0.046738703339882115
411.2834978843441, 0.04903732809430256
