28.100831600831555, 53253.89177480111
38.32796257796255, 44356.723586479355
48.23648648648643, 37965.74198005244
58.14189189189187, 32749.35136078386
68.34875259875255, 28692.624203259275
78.55249480249475, 25334.726265052737
88.44698544698537, 22456.979955397765
98.64604989604985, 20061.567568566505
108.22972972972971, 17921.66596343349
118.41164241164236, 16709.866221860866
128.91839916839913, 14927.47960488759
138.78794178794175, 14081.491217648349
148.67775467775465, 12628.487867891457
158.85966735966724, 11774.594130222908
168.73700623700614, 10893.367672315493
178.9267151767151, 9961.18052468685
189.11018711018704, 9251.58655308083
198.97972972972968, 8727.269321062491
208.85083160083155, 8200.708055991763
219.04365904365898, 7440.834099263874
229.21777546777548, 7073.95287240779
238.78274428274426, 6621.340866768056
249.27079002079, 6197.688288953797
259.1450103950104, 5778.622501084217
269.32692307692304, 5387.892461379921
279.18866943866936, 5182.353418408329
289.06600831600826, 4794.499119905897
299.2541580041579, 4401.30110736158
309.10498960498956, 4350.242966425423
318.9885654885654, 3962.5337383644724
329.16112266112253, 3781.8360961698395
339.32744282744284, 3665.9723849981933
349.2125779625779, 3326.2850162461227
359.0634095634095, 3287.6978064618907
369.2390852390851, 3113.4596610752037
379.11018711018704, 2925.608547792169
389.581081081081, 2858.1240941566457
399.16008316008316, 2583.224566423367
409.6294178794179, 2533.4726265052686
419.5020790020789, 2371.373705661655
